ID,UQNO,Q12Gender,Q13Age,Q14Population,Q15Mothaliv,Q16Mothparthh,Q17Fathaliv,Q18Fathparthh,Q19G_Parparthh,Q22Attend,Q23Eduinst,Q24AGE_GR1,Q25Miss_Day,Q26Miss_Rsn,Q27Daysabsent,Q51AFARMWRK_W,Q51ATIME,Q51BFETCHWATER_W,Q51BTIME,Q51CFETCHWOOD_W,Q51CTIME,Q51DPRODHHGDS_W,Q51DTIME,Q51ECONSTRUC_W,Q51ETIME,Q51FCATCHFOOD_W,Q51FTIME,Q52ABEG_LSTW,Q52BBEG_LSTYR,Q53AFARMWRK_Y,Q53BFETCHWATER_Y,Q53CFETCHWOOD_Y,Q53DPRODHHGDS_Y,Q53ECONSTRUC_Y,Q53FCATCHFOOD_Y,Q54TIME,Q71ACOOK,Q71BCLEAN,Q71CLAUNDRY,Q71DCHILDMIND,Q71EMAINTENANCE,Q71FSHOP,Q71GOTHR,Q72TIME,Q73ATTEND,Q741AFTERSCH,Q742BEFORESCH,Q743WEEKEND,Q75ACLEAN,Q75BMAINTENANCE,Q75CGARDEN,Q75DMARK,Q75EHOUSE,Q75FOTHR,Q76TIME,Q77ADIF_CTCHUP,Q77BNOTIME,Q77CCONCENTRATE,Q77DPUNCTUAL,Q77ELEISURE,Q78ASUBCODE,Q78BSUBCODE,Child_Labour,Geo_Type_Code,Province,Stratum,Metro_code
24,987100960000001401,Male,9,African/Black,1,1.0,1,1.0,1,1,Primary or secondary school,7.0,2.0,-1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,2,2,2,2,2,2,0.0,1,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,English First Additional Language,Arts & Culture,0,Traditional,Limpopo,90216,LP - Non-metro
25,797144310000003301,Male,9,African/Black,1,1.0,1,1.0,2,1,Primary or secondary school,7.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,2,2,2,2,2,2,0.0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Mathematics,English First Additional Language,0,Urban,Gauteng,76106,GP - Ekurhuleni
2308,797144310000003301,Male,12,African/Black,1,1.0,1,1.0,2,1,Primary or secondary school,6.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,2,2,2,2,2,2,0.0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,English First Additional Language,Mathematics,0,Urban,Gauteng,76106,GP - Ekurhuleni
7189,797144310000003301,Male,15,African/Black,1,1.0,1,1.0,2,1,Primary or secondary school,7.0,2.0,-1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,2,2,2,2,2,2,4.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,English First Additional Language,Life Orientation,0,Urban,Gauteng,76106,GP - Ekurhuleni
26,199125350000013501,Male,7,Coloured,1,2.0,1,2.0,1,1,Primary or secondary school,6.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,2,2,2,2,2,2,0.0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Mathematics,English First Additional Language,0,Urban,Western Cape,11108,WC - City of Cape Town
27,588100560000027801,Male,10,African/Black,1,1.0,1,1.0,2,1,Primary or secondary school,6.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,1,1,2,2,2,2,2.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,IsiZulu Home Language,Social Sciences,0,Traditional,KwaZulu-Natal,50214,KZN - Non-metro
1372,588100560000027801,Male,10,African/Black,1,1.0,1,1.0,2,1,Primary or secondary school,6.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,1,1,2,2,2,2,0.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,English First Additional Language,IsiZulu Home Language,0,Traditional,KwaZulu-Natal,50214,KZN - Non-metro
3634,588100560000027801,Male,13,African/Black,1,1.0,1,1.0,2,1,Primary or secondary school,6.0,1.0,1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,1,1,2,2,2,2,3.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Mathematics,English First Additional Language,0,Traditional,KwaZulu-Natal,50214,KZN - Non-metro
4736,588100560000027801,Male,8,African/Black,1,1.0,1,1.0,2,1,Primary or secondary school,6.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,2,1,2,2,2,2,8.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,IsiZulu Home Language,English First Additional Language,0,Traditional,KwaZulu-Natal,50214,KZN - Non-metro
28,677101210000007201,Female,17,African/Black,1,1.0,1,1.0,1,1,Primary or secondary school,7.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,1,1,2,2,1,2,0.0,1,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,English First Additional Language,Mathematics,0,Urban,North West,60107,NW - Non-metro
10088,677101210000007201,Male,11,African/Black,1,2.0,1,2.0,1,1,Primary or secondary school,6.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,1,2,2,2,1,2,1.0,1,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,Mathematics,Setswana Home Language,0,Urban,North West,60107,NW - Non-metro
1042,982105430000013601,Male,14,African/Black,1,1.0,1,2.0,2,1,Primary or secondary school,5.0,1.0,1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,2,2,2,2,2,2,14.0,1,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,English First Additional Language,Life Sciences,0,Traditional,Limpopo,90215,LP - Non-metro
1624,982105430000013601,Male,7,African/Black,1,1.0,1,2.0,2,1,Primary or secondary school,6.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,2,2,2,2,2,2,0.0,1,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,Sepedi Home Language,Mathematics,0,Traditional,Limpopo,90215,LP - Non-metro
2247,982105430000013601,Female,12,African/Black,1,1.0,1,2.0,2,1,Primary or secondary school,5.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,9.0,2,2,2,2,2,2,2,2.0,1,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,English First Additional Language,Sepedi Home Language,0,Traditional,Limpopo,90215,LP - Non-metro
3096,982105430000013601,Male,7,African/Black,1,1.0,1,2.0,2,1,Primary or secondary school,6.0,1.0,1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,2,2,2,2,2,2,2.0,1,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,English First Additional Language,Mathematics,0,Traditional,Limpopo,90215,LP - Non-metro
10223,982105430000013601,Female,9,African/Black,1,1.0,1,2.0,2,1,Primary or secondary school,6.0,1.0,1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,2,2,2,2,2,2,10.0,1,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,Mathematics,English First Additional Language,0,Traditional,Limpopo,90215,LP - Non-metro
30,504100580000008101,Male,13,African/Black,1,1.0,1,2.0,1,1,Primary or secondary school,5.0,2.0,-1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,1,1,1,2,2,1,0.0,1,1,1,2,2,1,2,0.0,1,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,IsiZulu Home Language,Social Sciences,1,Traditional,KwaZulu-Natal,50218,KZN - Non-metro
766,504100580000008101,Female,16,African/Black,1,1.0,1,2.0,1,1,Primary or secondary school,5.0,2.0,-1,2,2,0.0,1,1.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,1,1,1,2,2,2,0.0,1,1,1,2,2,1,2,3.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Mathematics,Natural Sciences,0,Traditional,KwaZulu-Natal,50218,KZN - Non-metro
779,504100580000008101,Female,11,African/Black,1,1.0,1,2.0,2,1,Primary or secondary school,5.0,2.0,-1,1,2,0.0,1,1.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,1,1,1,2,2,2,0.0,1,1,1,2,2,1,2,0.0,1,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,English First Additional Language,Life Skills,0,Traditional,KwaZulu-Natal,50218,KZN - Non-metro
2905,504100580000008101,Male,8,African/Black,1,1.0,1,2.0,2,1,Primary or secondary school,5.0,2.0,-1,1,2,0.0,1,1.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,1,1,1,2,2,2,2.0,1,1,1,2,2,1,2,1.0,1,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,IsiZulu Home Language,English First Additional Language,0,Traditional,KwaZulu-Natal,50218,KZN - Non-metro
2951,504100580000008101,Male,9,African/Black,1,1.0,1,2.0,2,1,Primary or secondary school,5.0,2.0,-1,1,2,0.0,1,1.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,1,1,1,2,2,2,1.0,1,1,1,2,2,1,2,4.0,1,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,Mathematics,English First Additional Language,0,Traditional,KwaZulu-Natal,50218,KZN - Non-metro
9018,504100580000008101,Female,10,African/Black,1,1.0,1,2.0,2,1,Primary or secondary school,5.0,2.0,-1,1,2,0.0,1,1.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,1,1,1,2,2,2,0.0,1,1,1,2,2,1,2,0.0,1,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,IsiZulu Home Language,English First Additional Language,0,Traditional,KwaZulu-Natal,50218,KZN - Non-metro
31,799140540000005001,Female,14,African/Black,1,2.0,2,,2,1,Primary or secondary school,6.0,2.0,-1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,1,1,2,2,1,2,1.0,1,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,2.0,History,Economic Management Sciences,0,Urban,Gauteng,78105,GP - City of Tshwane
4593,799140540000005001,Male,11,African/Black,1,1.0,1,1.0,2,1,Primary or secondary school,6.0,2.0,-1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,2,2,2,2,1,2,6.0,1,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,Sepedi Home Language,English First Additional Language,0,Urban,Gauteng,78105,GP - City of Tshwane
32,797131790000005601,Male,13,African/Black,1,1.0,1,1.0,2,1,Primary or secondary school,6.0,2.0,-1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,1,2,2,2,2,2,3.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Life Orientation,Mathematics,0,Urban,Gauteng,76101,GP - Ekurhuleni
33,592103620180001201,Male,16,African/Black,1,1.0,2,,1,1,Primary or secondary school,5.0,1.0,1,2,2,0.0,1,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,1,1,2,2,2,2,0.0,1,1,1,2,2,1,2,2.0,1,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,English First Additional Language,Mathematics,0,Urban,KwaZulu-Natal,50109,KZN - Non-metro
1197,199138610000022101,Female,10,Coloured,1,1.0,1,1.0,2,1,Primary or secondary school,6.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,2,2,2,2,1,2,0.0,1,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,Afrikaans First Additional Language,Life Orientation,0,Urban,Western Cape,11113,WC - City of Cape Town
35,799102100000036401,Female,9,African/Black,1,1.0,1,1.0,2,1,Primary or secondary school,7.0,2.0,-1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,2,2,2,2,2,2,1.0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,English First Additional Language,Mathematics,0,Urban,Gauteng,78113,GP - City of Tshwane
36,467103780000012101,Female,13,African/Black,1,1.0,1,1.0,2,1,Primary or secondary school,6.0,1.0,1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,1,1,2,2,1,2,6.0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Mathematical Literacy,Technology,0,Urban,Free State,40101,FS - Non-metro
37,976102440000014501,Female,16,African/Black,1,2.0,1,2.0,1,1,Primary or secondary school,7.0,2.0,-1,2,1,2.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,1,2,2,2,2,2,0.0,1,1,2,2,2,2,2,3.0,1,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,Geography,Life Orientation,0,Traditional,Limpopo,90215,LP - Non-metro
493,976102440000014501,Male,14,African/Black,1,2.0,1,2.0,1,1,Primary or secondary school,7.0,1.0,2,3,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,1,2,2,2,2,2,0.0,1,2,1,1,2,1,2,0.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,2.0,Mathematics,Sepedi Home Language,0,Traditional,Limpopo,90215,LP - Non-metro
11063,976102440000014501,Male,17,African/Black,1,2.0,1,2.0,1,1,Primary or secondary school,7.0,2.0,-1,1,1,2.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,1,2,2,2,2,2,0.0,1,2,2,1,2,1,2,0.0,1,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,Sepedi Home Language,Dramatic Arts,0,Traditional,Limpopo,90215,LP - Non-metro
11175,976102440000014501,Female,8,African/Black,1,2.0,1,2.0,1,1,Primary or secondary school,6.0,1.0,1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,10.0,1,2,2,2,2,1,2,4.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,English First Additional Language,Mathematics,0,Traditional,Limpopo,90215,LP - Non-metro
39,271102830000013101,Female,10,African/Black,1,2.0,1,2.0,1,1,Primary or secondary school,7.0,1.0,15,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,1,2,2,2,1,2,2.0,1,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,Mathematics,English First Additional Language,0,Traditional,Eastern Cape,20220,EC - Non-metro
40,760110090000002601,Female,10,African/Black,1,1.0,1,2.0,1,1,Primary or secondary school,6.0,1.0,2,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,2,2,2,2,1,2,1.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,English First Additional Language,Sesotho Home Language,0,Urban,Gauteng,70108,GP - Non-metro
7787,760110090000002601,Male,14,African/Black,1,1.0,1,2.0,1,1,Primary or secondary school,6.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,1,1,2,2,1,2,0.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Natural Sciences,Mathematics,0,Urban,Gauteng,70108,GP - Non-metro
41,168100800000073301,Male,10,Coloured,1,1.0,1,1.0,2,1,Primary or secondary school,7.0,1.0,1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,1,2,2,2,2,2,0.0,1,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Arts & Culture,Mathematics,0,Urban,Western Cape,10101,WC - Non-metro
5103,168100800000073301,Male,12,Coloured,1,1.0,1,1.0,2,1,Primary or secondary school,6.0,1.0,1,3,2,0.0,1,2.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,1,2,2,2,2,0.0,2,2,2,2,2,1,2,2.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Mathematics,Natural Sciences,0,Urban,Western Cape,10101,WC - Non-metro
1754,962100790000010601,Female,11,African/Black,1,1.0,1,1.0,2,1,Primary or secondary school,6.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,2,2,2,2,1,2,1.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Mathematics,English First Additional Language,0,Traditional,Limpopo,90215,LP - Non-metro
43,270104020000002201,Female,8,African/Black,1,2.0,1,2.0,1,1,Primary or secondary school,6.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,1,1,2,2,2,2,0.0,2,2,2,2,2,2,2,4.0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,IsiXhosa Home Language,English First Additional Language,0,Traditional,Eastern Cape,20216,EC - Non-metro
2598,270104020000002201,Female,10,African/Black,1,2.0,1,2.0,1,1,Primary or secondary school,6.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,1,1,2,2,2,2,0.0,1,2,2,2,2,2,2,0.0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,IsiXhosa Home Language,English First Additional Language,0,Traditional,Eastern Cape,20216,EC - Non-metro
10547,270104020000002201,Male,13,African/Black,1,2.0,1,2.0,1,1,Primary or secondary school,6.0,2.0,-1,1,1,7.0,1,2.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,1,1,1,2,1,2,0.0,1,1,1,2,2,1,2,0.0,1,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,English First Additional Language,IsiXhosa Home Language,0,Traditional,Eastern Cape,20216,EC - Non-metro
44,199155860000021101,Male,16,White,1,1.0,1,1.0,2,1,Primary or secondary school,6.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,2,2,2,2,2,2,0.0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Accounting,Mathematics,0,Urban,Western Cape,11106,WC - City of Cape Town
45,982103160000006801,Female,8,African/Black,1,1.0,1,1.0,1,1,Primary or secondary school,7.0,2.0,-1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,1,2,2,2,2,0.0,2,2,2,2,2,2,2,0.0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,English First Additional Language,Natural Sciences,0,Traditional,Limpopo,90204,LP - Non-metro
46,596100560000063701,Male,12,African/Black,1,1.0,1,1.0,2,1,Primary or secondary school,6.0,1.0,13,4,1,1.0,1,1.0,1,1.0,2,0.0,2,0.0,2,0.0,2.0,2.0,1,1,1,1,1,2,0.0,1,1,1,2,1,1,2,0.0,1,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,IsiXhosa Home Language,English First Additional Language,0,Farms,KwaZulu-Natal,50301,KZN - Non-metro
2174,596100560000063701,Male,10,African/Black,1,1.0,1,1.0,2,1,Primary or secondary school,6.0,1.0,13,4,2,0.0,2,0.0,2,0.0,2,0.0,1,3.0,2,0.0,2.0,2.0,1,1,1,1,1,2,0.0,1,1,1,2,1,1,2,3.0,1,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,2.0,1.0,1.0,1.0,English First Additional Language,IsiXhosa Home Language,0,Farms,KwaZulu-Natal,50301,KZN - Non-metro
47,960104000000006701,Female,13,African/Black,1,1.0,1,1.0,2,1,Primary or secondary school,6.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,1,2,2,2,1,2,1.0,1,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,English First Additional Language,Geography,0,Traditional,Limpopo,90208,LP - Non-metro
48,961103400000034801,Male,12,African/Black,1,1.0,1,2.0,2,1,Primary or secondary school,6.0,2.0,-1,2,2,0.0,1,2.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,1,2,2,2,2,2.0,2,2,2,2,2,1,2,1.0,1,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Sepedi Home Language,English First Additional Language,0,Traditional,Limpopo,90208,LP - Non-metro
49,282103540000017601,Male,17,African/Black,1,1.0,2,,2,1,Primary or secondary school,7.0,1.0,13,2,2,0.0,1,10.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,1,2,2,2,2,0.0,1,1,1,2,2,1,2,4.0,1,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Mathematics,IsiXhosa Home Language,1,Traditional,Eastern Cape,20204,EC - Non-metro
2421,282103540000017601,Male,15,African/Black,1,1.0,2,,2,1,Primary or secondary school,7.0,1.0,13,2,2,0.0,1,10.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,1,2,2,2,2,0.0,1,1,1,2,2,1,2,5.0,1,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Social Sciences,Mathematics,0,Traditional,Eastern Cape,20204,EC - Non-metro
4605,282103540000017601,Male,12,African/Black,1,1.0,2,,1,1,Primary or secondary school,6.0,1.0,13,3,2,0.0,1,6.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,1,2,2,2,2,0.0,2,1,1,2,2,1,2,0.0,1,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Natural Sciences,Life Skills,0,Traditional,Eastern Cape,20204,EC - Non-metro
2232,277100540000012801,Female,10,African/Black,1,2.0,1,2.0,2,1,Primary or secondary school,6.0,2.0,-1,2,2,0.0,1,1.0,1,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,1,1,2,2,2,1.0,2,1,1,2,2,1,2,1.0,1,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,Afrikaans First Additional Language,Mathematics,0,Urban,Eastern Cape,20102,EC - Non-metro
51,982100580000015501,Male,16,White,1,1.0,1,1.0,1,1,Primary or secondary school,6.0,2.0,-1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,2,2,2,2,1,2,0.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Mathematics,Life Sciences,0,Urban,Limpopo,90104,LP - Non-metro
52,290102640000005801,Female,14,African/Black,1,1.0,2,,2,1,Primary or secondary school,6.0,2.0,-1,3,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,1,1,2,2,2,0.0,1,1,1,2,2,1,2,7.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Life Skills,Mathematics,0,Traditional,Eastern Cape,20217,EC - Non-metro
7248,290102640000005801,Female,12,African/Black,1,1.0,2,,2,1,Primary or secondary school,6.0,2.0,-1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,8.0,1,1,2,2,2,1,2,4.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,1.0,2.0,2.0,Life Sciences,English First Additional Language,0,Traditional,Eastern Cape,20217,EC - Non-metro
53,798134450000010201,Female,11,African/Black,1,1.0,1,1.0,2,1,Primary or secondary school,6.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,2,2,2,2,2,2,3.0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Mathematics,English First Additional Language,0,Urban,Gauteng,77107,GP - City of Johannesburg
