ID,UQNO,Q12Gender,Q13Age,Q14Population,Q15Mothaliv,Q16Mothparthh,Q17Fathaliv,Q18Fathparthh,Q19G_Parparthh,Q22Attend,Q23Eduinst,Q24AGE_GR1,Q25Miss_Day,Q26Miss_Rsn,Q27Daysabsent,Q28Everattend,Q51EXTRAWORK_W,Q51TIME,Q52ABEG_LSTW,Q52BBEG_LSTYR,Q53AFARMWRK_Y,Q53BFETCHWATER_Y,Q53CFETCHWOOD_Y,Q53DPRODHHGDS_Y,Q53ECONSTRUC_Y,Q53FCATCHFOOD_Y,Q54TIME,Q71HHTASKS,Q72TIME,Q741AFTERSCH,Q742BEFORESCH,Q743WEEKEND,Q75SCHOOL_CHORES,Q76TIME,Q77DIFF,Q78BSUBCODE,Stratum
12569,799147290000005888,1,10,1,1,1,1,2,2,1,2.0,7.0,1.0,13.0,3.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,2,Mathematics,78105
12570,570101260000009024,1,16,3,1,2,1,2,2,2,-1.0,,,-1.0,,2,2,0.0,2,2,2,2,2,2,2,2,0.0,1,3.0,,,,2,0.0,2,,50102
12571,678100370000010880,2,8,1,1,1,3,2,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,1,1.0,2,English First Additional Language,60107
12572,760107720000016768,1,13,1,1,2,1,1,1,1,2.0,7.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,0.0,2.0,2.0,2.0,2,0.0,2,Mathematics,70102
12574,677101210000004992,2,9,1,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,0.0,1.0,2.0,1.0,1,0.0,2,English First Additional Language,60107
12576,798163450000006656,1,10,1,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,3.0,1.0,2.0,1.0,2,0.0,2,English First Additional Language,77103
12577,799151770000008064,1,12,1,1,1,1,2,2,1,2.0,7.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,2,0.0,1,Physical Sciences,78201
12578,590100360000003200,2,13,1,1,1,1,1,2,1,2.0,7.0,1.0,13.0,2.0,1,2,0.0,2,2,2,1,2,2,2,2,10.0,1,10.0,1.0,2.0,1.0,2,0.0,2,Social Sciences,50218
12579,871103020000006144,2,17,1,1,1,2,2,1,1,2.0,7.0,2.0,-1.0,5.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,3.0,1.0,2.0,1.0,2,0.0,2,Mathematics,80108
12580,877105420000006784,1,13,1,1,2,1,2,1,1,2.0,7.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,1,2,2,2,2,2.0,1,1.0,1.0,2.0,1.0,2,0.0,2,English First Additional Language,80201
12581,467103150000006592,1,12,1,1,2,1,2,1,1,2.0,7.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,2.0,2.0,2.0,2,0.0,2,Afrikaans First Additional Language,40107
12582,662107580000031744,2,13,1,1,2,1,2,2,1,2.0,6.0,1.0,1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,4.0,1.0,2.0,1.0,1,2.0,2,Mathematics,60203
12583,292105160000009792,2,14,1,1,1,1,2,1,1,2.0,6.0,2.0,-1.0,1.0,1,1,10.0,2,2,2,1,2,2,2,2,20.0,1,16.0,1.0,2.0,1.0,1,4.0,2,Technology,20210
12584,599141840000007296,1,11,1,2,2,2,2,1,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,3.0,1.0,2.0,1.0,1,2.0,1,IsiZulu Home Language,55104
12585,799130360000012544,2,9,1,1,1,1,2,1,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,2,Afrikaans First Additional Language,78107
12586,976102440000012544,2,15,1,1,1,1,2,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,4.0,1.0,2.0,1.0,2,0.0,1,Sepedi Home Language,90215
12587,503102710000012032,2,13,1,1,2,1,2,1,1,2.0,6.0,2.0,-1.0,2.0,1,1,2.0,2,2,2,1,2,2,2,2,2.0,1,6.0,1.0,1.0,1.0,1,3.0,1,Social Sciences,50206
12588,961102000000006784,2,7,1,1,1,1,2,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,1,1.0,2,Sepedi Home Language,90214
12589,586100330000029184,1,16,1,1,1,1,1,1,1,2.0,7.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,6.0,2.0,2.0,2.0,1,2.0,2,English First Additional Language,50201
12591,471101340000004608,2,12,1,1,1,1,1,2,1,2.0,7.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,1,1.0,1,English First Additional Language,40102
12592,299110220000012800,1,8,1,1,1,1,1,1,1,2.0,5.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,6.0,1.0,2.0,1.0,1,2.0,2,Geography,23103
12593,171101720000011104,2,10,2,1,1,1,1,2,1,2.0,7.0,2.0,-1.0,4.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,2,0.0,2,Afrikaans First Additional Language,10105
12594,798145540100000128,1,15,1,1,1,1,2,2,1,2.0,7.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,2,0.0,2,Natural Sciences,77101
12595,987100350000024448,2,11,1,1,1,2,2,2,1,2.0,7.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,2.0,2.0,1.0,1,1.0,2,English First Additional Language,90401
12596,798138720000010752,2,12,1,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,0.0,2.0,2.0,1.0,2,0.0,2,Social Sciences,77102
12597,599113220000020864,1,14,1,1,1,1,1,2,1,2.0,6.0,1.0,1.0,3.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,4.0,1.0,2.0,1.0,2,0.0,2,English First Additional Language,55109
12598,199134330000004704,1,12,1,1,1,1,1,1,1,2.0,7.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,0.0,1.0,2.0,1.0,2,0.0,2,Life Skills,11107
12599,573100210000016896,2,13,1,1,1,1,2,2,1,2.0,6.0,1.0,1.0,3.0,1,1,3.0,2,2,2,1,1,2,2,2,16.0,1,13.0,1.0,2.0,1.0,2,0.0,2,Life Skills,50210
12600,798129870000027648,2,16,1,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,2.0,2.0,1.0,2,0.0,2,Accounting,77116
12601,506103240000002432,1,7,1,1,2,1,2,1,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,1,1.0,2,IsiZulu Home Language,50212
12602,974102930000029440,1,14,1,1,1,1,1,2,1,2.0,5.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,1,1.0,1,Mathematics,90207
12603,577100250000014464,2,14,1,1,1,2,2,1,1,2.0,6.0,2.0,-1.0,2.0,1,1,1.0,2,2,2,2,1,2,2,2,0.0,1,2.0,1.0,2.0,1.0,1,3.0,2,Economic Management Sciences,50205
12605,369100360000006208,1,7,2,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,4.0,1.0,2.0,1.0,2,0.0,2,Other,30102
12606,467103150000011008,1,15,1,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,2,0.0,2,Life Orientation,40107
12607,798118580000013312,2,17,1,1,1,1,2,1,1,2.0,7.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,2,0.0,2,Technology,77116
12608,374100290000023232,1,15,2,1,1,1,1,2,1,2.0,9.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,4.0,1.0,2.0,1.0,2,0.0,1,Afrikaans First Additional Language,30101
12609,661101900220001152,2,8,1,1,1,1,2,1,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,6.0,1.0,2.0,1.0,1,1.0,2,English First Additional Language,60101
12612,668100300030000384,1,13,1,1,1,1,2,2,1,2.0,6.0,2.0,-1.0,2.0,1,1,3.0,2,2,2,1,2,2,2,2,3.0,2,0.0,2.0,2.0,2.0,2,0.0,1,English First Additional Language,60108
12614,799100980000007808,1,15,4,1,2,1,1,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,2.0,2.0,1.0,2,0.0,2,Geography,78102
12615,580101980000017536,1,13,1,1,2,1,2,1,1,2.0,6.0,2.0,-1.0,2.0,1,1,7.0,2,2,1,2,2,2,2,2,14.0,1,7.0,1.0,2.0,1.0,1,1.0,1,Natural Sciences,50203
12616,571100540000027520,2,13,1,1,1,1,2,1,1,2.0,7.0,1.0,1.0,2.0,1,1,2.0,2,2,2,1,1,2,2,2,30.0,1,6.0,1.0,2.0,1.0,2,0.0,2,Mathematics,50301
12617,797122030000015104,2,12,1,2,2,1,2,2,1,2.0,4.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,2.0,2,0.0,2,Life Skills,76106
12618,597100540000008192,2,10,1,1,2,1,2,2,1,2.0,6.0,1.0,1.0,2.0,1,2,0.0,2,2,2,2,2,1,2,2,0.0,1,5.0,1.0,2.0,1.0,1,2.0,1,Life Skills,50206
12619,360101860000027520,1,9,1,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,1,2,2,2,2,1.0,1,4.0,1.0,2.0,1.0,2,0.0,2,English First Additional Language,30201
12620,877108560000005248,2,9,1,1,1,1,2,2,1,2.0,7.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,1,1,2,2,2,3.0,1,4.0,1.0,2.0,1.0,1,1.0,2,Xitsonga Home Language,80204
12621,966109470000015104,1,7,1,1,1,1,2,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,2,English First Additional Language,90201
12623,797137290000008064,2,9,1,1,1,1,2,2,1,2.0,7.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,1,1.0,2,Natural Sciences,76107
12624,872102450000008448,2,7,1,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,1,1.0,2,IsiNdebele Home Language,80103
12625,660103380000002560,2,13,1,2,2,1,1,1,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,3.0,1.0,2.0,1.0,1,1.0,2,English First Additional Language,60208
12626,874110050000002688,2,13,1,2,2,2,2,2,1,2.0,7.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,5.0,1.0,2.0,1.0,1,3.0,2,Natural Sciences,80205
12627,663100500000008064,2,12,1,1,2,1,2,1,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,4.0,1.0,2.0,1.0,2,0.0,2,Mathematics,60106
12628,199126200000021088,2,11,1,1,1,1,1,2,1,2.0,7.0,1.0,1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,3.0,2.0,2.0,1.0,1,1.0,1,English First Additional Language,11109
12629,662107460000004608,1,14,1,1,1,1,2,2,2,-1.0,,,-1.0,,2,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,,,,2,0.0,2,,60108
12631,798119330000020352,2,9,1,1,2,1,2,1,1,2.0,7.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,20.0,1.0,2.0,1.0,1,1.0,1,Dramatic Arts,77116
12632,987100070000007808,1,7,1,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,2,0.0,2,English First Additional Language,90216
12633,874110160000015616,1,14,1,1,1,2,2,1,1,2.0,7.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,4.0,1.0,2.0,1.0,1,1.0,1,English First Additional Language,80208
12634,799136840000000384,2,15,1,1,2,1,2,1,1,2.0,6.0,1.0,1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,3.0,1.0,2.0,1.0,1,1.0,2,English First Additional Language,78108
12635,592100840000002560,1,14,2,1,2,1,1,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,1,2,0.0,1,0.0,2.0,2.0,1.0,2,0.0,2,Afrikaans First Additional Language,50106
12636,677101210000000640,1,8,1,1,1,1,1,2,1,2.0,7.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,2,Mathematics,60107
12637,960104000000009856,2,16,1,1,1,1,2,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,5.0,1.0,2.0,1.0,2,0.0,2,Life Orientation,90208
12638,292104790000001728,1,12,1,1,1,1,2,2,1,2.0,7.0,2.0,-1.0,2.0,1,1,9.0,2,2,2,1,1,2,2,2,20.0,1,10.0,1.0,2.0,1.0,1,2.0,2,IsiXhosa Home Language,20215
12640,961104250000005504,2,10,1,1,2,1,2,1,1,2.0,7.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,2,Mathematics,90214
12641,586100330000004736,2,15,1,1,2,1,2,1,1,2.0,6.0,2.0,-1.0,1.0,1,1,5.0,2,2,2,1,2,2,2,2,20.0,1,8.0,1.0,2.0,1.0,1,4.0,2,English First Additional Language,50201
12642,797101040000004352,2,16,1,1,1,1,1,2,1,2.0,6.0,1.0,1.0,3.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,3.0,1.0,2.0,1.0,1,2.0,2,Life Sciences,76103
12643,597101020000010368,2,7,1,1,1,2,2,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,1,1,1,1,2,2,8.0,1,1.0,1.0,2.0,1.0,2,0.0,1,English First Additional Language,50217
12645,566105620000003328,2,17,1,2,2,1,2,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,2,0.0,2,Economics,50102
12647,499107790000012096,1,14,1,1,2,1,2,1,1,2.0,7.0,2.0,-1.0,2.0,1,1,2.0,2,2,1,2,2,2,2,2,2.0,1,1.0,1.0,2.0,1.0,1,1.0,1,English First Additional Language,44101
12648,960101020000005632,2,11,1,2,2,1,1,2,1,2.0,7.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,2,English First Additional Language,90203
12649,671100900000011520,2,12,1,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,0.0,1.0,2.0,1.0,1,0.0,2,Social Sciences,60107
12650,475101710000005504,1,8,1,1,1,1,2,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,2.0,2.0,1.0,2,0.0,1,English First Additional Language,40108
12651,966105830000001408,1,13,1,1,1,1,2,1,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,2,0.0,2,English First Additional Language,90204
12652,292101630000000320,1,15,1,1,2,1,2,1,1,2.0,7.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,6.0,1.0,2.0,1.0,1,2.0,2,English First Additional Language,20212
12653,299111340000006400,1,8,1,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,2,0.0,2,History,23101
12654,199113130000008000,1,17,2,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,3.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,6.0,2.0,2.0,1.0,2,0.0,2,Physical Sciences,11102
12656,383104200000001280,1,9,1,1,1,1,1,1,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,4.0,2.0,2.0,2.0,2,0.0,2,Mathematics,30103
12658,383104200000008832,2,10,1,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,2,English First Additional Language,30103
12659,291101630000013312,1,14,1,1,2,1,2,1,1,2.0,7.0,2.0,-1.0,1.0,1,1,6.0,2,2,1,2,2,2,2,2,20.0,1,3.0,1.0,2.0,1.0,2,0.0,2,Mathematics,20215
12660,499108880000018816,2,7,1,1,1,2,2,2,1,2.0,7.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,2,0.0,2,Sesotho Home Language,44101
12661,798144090000015744,2,7,4,1,1,1,1,2,1,2.0,7.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,2,Afrikaans First Additional Language,77111
12662,676102350000025984,1,8,1,1,1,2,2,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,1,1.0,2,Setswana Home Language,60106
12663,199109240000013504,2,15,2,1,1,1,1,2,1,2.0,5.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,4.0,2.0,2.0,1.0,2,0.0,2,Physical Sciences,11108
12664,797151430050000896,1,7,1,1,1,1,2,1,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,2,English First Additional Language,76111
12665,797140710000012288,2,15,1,1,1,1,1,1,1,7.0,5.0,1.0,1.0,4.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,1,Mathematics,76103
12666,598101900000019456,2,10,1,1,1,1,2,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,1,1,1,1,2,2,26.0,1,4.0,1.0,1.0,1.0,2,0.0,1,Life Skills,50102
12667,798144610000011776,2,15,2,1,1,1,2,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,5.0,1.0,2.0,1.0,2,0.0,2,Mathematics,77109
12668,877105240000005248,1,13,1,1,1,1,1,2,1,2.0,5.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,2,Xitsonga Home Language,80202
12669,798143090000024960,2,11,1,1,1,1,1,2,1,2.0,7.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,0.0,2.0,2.0,1.0,2,0.0,2,IsiZulu Home Language,77103
12670,797146720000019712,2,9,1,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,1,1.0,2,Natural Sciences,76111
12672,961101630000009728,1,9,1,1,1,1,2,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,2,Sepedi Home Language,90201
12673,799128430000015104,1,16,1,2,2,1,1,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,20.0,1.0,2.0,1.0,1,5.0,2,English First Additional Language,78106
12674,293101460000028416,1,9,1,1,2,1,2,1,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,2,English First Additional Language,20101
12675,299114180000004992,1,15,1,3,2,1,1,2,1,2.0,7.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,3.0,1.0,2.0,1.0,1,1.0,2,Life Orientation,23103
12677,292104190000012608,1,13,1,1,1,2,2,2,1,2.0,5.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,6.0,1.0,2.0,1.0,2,0.0,2,Life Skills,20214
12678,294108860000002624,1,13,1,1,1,1,2,1,1,2.0,5.0,2.0,-1.0,2.0,1,1,3.0,2,2,1,1,1,2,2,2,12.0,1,6.0,1.0,2.0,1.0,2,0.0,2,Mathematics,20210
12679,664101790000005888,2,9,1,1,1,1,2,1,1,2.0,7.0,1.0,1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,1,1.0,1,English First Additional Language,60202
12680,968110170000008960,1,16,1,1,1,1,1,1,1,2.0,7.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,1,2,2,2,2,25.0,1,8.0,1.0,2.0,1.0,2,0.0,2,English First Additional Language,90210
12681,524101300000014784,2,15,1,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,1,2,2,2,2,0.0,1,4.0,1.0,2.0,1.0,2,0.0,1,Economics,50109
12682,598102620000002816,2,8,1,1,1,1,1,2,1,2.0,7.0,2.0,-1.0,2.0,1,1,4.0,2,2,1,1,1,2,2,2,4.0,1,3.0,1.0,2.0,1.0,2,0.0,2,IsiXhosa Home Language,50217
12683,593101670000002048,1,14,1,1,1,2,2,1,1,2.0,7.0,2.0,-1.0,1.0,1,1,3.0,2,2,2,1,1,2,2,2,4.0,1,2.0,1.0,2.0,1.0,1,1.0,2,IsiZulu Home Language,50209
12684,760101620000008960,2,16,1,1,2,1,1,1,1,2.0,7.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,8.0,1.0,2.0,1.0,1,5.0,2,Computer Applications Technology,70104
12685,671100130000005504,2,13,1,1,1,1,2,2,1,2.0,7.0,1.0,1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,1,0.0,2,English First Additional Language,60107
12686,583100970000005632,1,17,1,1,1,1,2,2,1,2.0,6.0,1.0,1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,6.0,1.0,2.0,1.0,2,0.0,1,Life Sciences,50207
12687,986101090000016128,1,13,1,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,1,1.0,2,Social Sciences,90203
12688,798124200000023040,1,14,1,1,1,1,2,1,1,2.0,7.0,1.0,14.0,3.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,4.0,1.0,2.0,1.0,2,0.0,1,Social Sciences,77108
12691,976102440000006912,1,9,1,1,1,1,2,1,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,2,0.0,2,Sepedi Home Language,90215
12692,660101620000022528,2,8,1,1,1,1,1,2,1,2.0,6.0,1.0,1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,2,Life Skills,60201
12693,271100480000010112,2,10,1,1,2,1,2,1,1,3.0,7.0,2.0,-1.0,1.0,1,1,2.0,2,2,2,1,2,2,2,2,13.0,1,1.0,1.0,2.0,1.0,2,0.0,2,Life Orientation,20219
12694,974103580000008320,2,11,1,1,1,1,2,1,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,1,1.0,2,Mathematics,90103
12695,538100500000006976,1,9,1,1,1,1,1,2,1,2.0,7.0,1.0,1.0,3.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,4.0,1.0,2.0,1.0,1,1.0,2,IsiZulu Home Language,50204
12696,199136600040001888,1,17,1,1,1,1,2,2,1,2.0,7.0,1.0,1.0,2.0,1,1,1.0,2,2,2,1,2,2,2,1,1.0,1,1.0,1.0,2.0,1.0,2,0.0,2,Geography,11101
12697,797150910000032256,1,12,1,1,1,1,2,1,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,1,1.0,2,Setswana Home Language,76111
12698,797101310000014336,2,9,1,2,2,2,2,1,1,2.0,7.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,8.0,1.0,2.0,1.0,2,0.0,2,Life Orientation,76112
12699,592102070000011904,1,7,1,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,1.0,1,1,1.0,2,2,2,1,2,2,2,2,1.0,1,1.0,2.0,1.0,1.0,2,0.0,2,IsiZulu Home Language,50106
12700,662108000000009216,1,15,1,1,1,1,2,2,1,2.0,7.0,2.0,-1.0,3.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,3.0,1.0,1.0,1.0,2,0.0,1,English First Additional Language,60402
12703,199144520000007008,2,7,2,1,1,1,2,1,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,1,1.0,2,Mathematics,11113
12704,860102060000004352,2,14,1,1,1,1,2,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,4.0,1.0,2.0,1.0,1,1.0,2,Social Sciences,80108
12705,524102170000011776,1,9,1,1,2,1,2,1,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,1,2,2,2,2,0.0,1,0.0,1.0,2.0,1.0,1,0.0,1,IsiZulu Home Language,50210
12706,199118870000004608,2,9,2,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,2.0,2.0,1.0,2,0.0,2,Religion Studies,11114
12707,876100640000001408,1,15,1,1,2,1,2,1,1,1.0,,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,3.0,1.0,2.0,1.0,2,0.0,2,Mathematics,80204
12708,581101440000001408,2,17,1,1,2,1,2,1,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,6.0,1.0,2.0,1.0,1,4.0,1,Economics,50208
